"","word","ninos","author","proportion"
"120","que es una pelota de gritos",NA,"ninas",0.00471698113207547
"121","que es una persona que no para de gritar",NA,"ninas",0.00471698113207547
"122","que es un gordito que grita",0.00462962962962963,"ninas",NA
"123","que es un griton",0.00462962962962963,"ninas",NA
"124","que grita",0.00462962962962963,"ninas",0.00471698113207547
"125","que grita demasiado",0.00462962962962963,"ninas",NA
"126","que grita mucho",0.0925925925925926,"ninas",0.0377358490566038
"127","que grita mucho*",NA,"ninas",0.0283018867924528
"128","que grita mucho todo el tiempo, es porque esta feliz",NA,"ninas",0.00471698113207547
"129","que grita mucho y es muy travieso",NA,"ninas",0.00471698113207547
"130","que grita mucho y llora",NA,"ninas",0.00471698113207547
"131","que grita mucho y no para de reir",0.00462962962962963,"ninas",NA
"132","que grita sin parar con una pelota",NA,"ninas",0.00471698113207547
"133","que hace mucho berrinche o emocion",NA,"ninas",0.00471698113207547
"134","que hermanito es un griton, chillon, comelon, etc.",0.00462962962962963,"ninas",NA
"135","que llora de todo porque es muy pequeno",NA,"ninas",0.00471698113207547
"136","que llora mucho y molesta",0.00462962962962963,"ninas",NA
"137","que llora, que grita",0.00462962962962963,"ninas",NA
"138","que llora y grita cuando necesita algo",0.00462962962962963,"ninas",NA
"139","que llora y grita mucho",0.00462962962962963,"ninas",NA
"140","que los bebes lloran",0.00462962962962963,"ninas",NA
"141","que los ninos chicos gritan mucho",0.00462962962962963,"ninas",NA
"142","que los ninos chiquitos hacen mucho berrinche",NA,"ninas",0.00471698113207547
"143","que ""mi hermana es una persona de gritos""",0.00462962962962963,"ninas",NA
"144","que mi hermanita grita",0.00462962962962963,"ninas",NA
"145","que mi hermanito esta triste :(",0.00462962962962963,"ninas",NA
"146","que mi hermanito grita mucho",0.0185185185185185,"ninas",NA
"147","que mi hermanito siempre grita a cada segundo",0.00462962962962963,"ninas",NA
"148","que mi hermanito siempre grita y no suelta la pelota",0.00462962962962963,"ninas",NA
"149","que mi hermanito tiene una pelota de gritos",NA,"ninas",0.00471698113207547
"150","que mi hermano es griton*",0.00462962962962963,"ninas",0.00471698113207547
"151","que mi hermano es muy escandaloso",NA,"ninas",0.00471698113207547
"152","que mi hermano esta gritando",0.00462962962962963,"ninas",NA
"153","que mi hermano grita",0.00462962962962963,"ninas",NA
"154","que mi hermano grita mucho",0.0185185185185185,"ninas",0.00471698113207547
"155","que mi hermano grita mucho*",0.0231481481481481,"ninas",NA
"156","que mi hermano habla y llora mucho",0.00462962962962963,"ninas",NA
"157","que mi hermano menor grita todo el tiempo",NA,"ninas",0.00471698113207547
"158","que mi hermano nunca deja de gritar",0.00462962962962963,"ninas",NA
"159","que mi hermano pequeno grita muchisimo*",0.00462962962962963,"ninas",NA
"160","que mi hermano siempre grita",0.00925925925925926,"ninas",NA
"161","que no para de llorar ni quejarse y llorar y a cada rato esta gritando",NA,"ninas",0.00471698113207547
"162","que no puede haber pelotas asi",0.00462962962962963,"ninas",NA
"163","que se asusta siempre o es muy enojona y grita mucho de furia",0.00462962962962963,"ninas",NA
"164","que se la pasa gritando",0.00462962962962963,"ninas",NA
"165","que siempre esta gritando",NA,"ninas",0.00471698113207547
"166","que siempre grita",NA,"ninas",0.00471698113207547
"167","que su hermana es una pelota de gritos",NA,"ninas",0.00471698113207547
"168","que su hermana todo el tiempo grita",0.00462962962962963,"ninas",NA
"169","que su hermanito cuando llora, grita",NA,"ninas",0.00471698113207547
"170","que su hermanito es el que grita mas en su casa",NA,"ninas",0.00471698113207547
"171","que su hermanito es muy griton",NA,"ninas",0.00471698113207547
"172","que su hermanito grita demasiado",NA,"ninas",0.00471698113207547
"173","que su hermanito grita mucho",0.00462962962962963,"ninas",0.00943396226415094
"174","que su hermanito grita pelotas pelotas",0.00462962962962963,"ninas",NA
"175","que su hermanito grita y es redondo",0.00462962962962963,"ninas",NA
"176","que su hermanito tiene guardado muchos gritos",NA,"ninas",0.00471698113207547
"177","que su hermano a cada rato grita",NA,"ninas",0.00471698113207547
"178","que su hermano es chico y todavia no puede razonar y todo lo resuelve a gritos",0.00462962962962963,"ninas",NA
"179","que su hermano es chillon",0.00462962962962963,"ninas",NA
"180","que su hermano es chillon o griton",0.00462962962962963,"ninas",NA
"181","que su hermano es gordito como una pelota y que su hermano grita mucho",NA,"ninas",0.00471698113207547
"182","que su hermano es griton",NA,"ninas",0.0471698113207547
"183","que su hermano es griton ",NA,"ninas",0.00471698113207547
"184","que su hermano es griton*",0.00925925925925926,"ninas",0.080188679245283
"185","que su hermano es muy enojon",0.00462962962962963,"ninas",NA
"186","que su hermano es muy griton",0.00462962962962963,"ninas",NA
"187","que su hermano es muy griton*",NA,"ninas",0.00471698113207547
"188","que su hermano esta gordito y grita mucho",NA,"ninas",0.00471698113207547
"189","que su hermano es una pelota y grita para que lo ayuden",NA,"ninas",0.00471698113207547
"190","que su hermano es una pelota y que grita",NA,"ninas",0.00471698113207547
"191","que su hermano grita",0.00462962962962963,"ninas",0.00471698113207547
"192","que su hermano grita bien alto",0.00462962962962963,"ninas",NA
"193","que su hermano grita mucho",0.0925925925925926,"ninas",0.0660377358490566
"194","que su hermano grita mucho *",NA,"ninas",0.0283018867924528
"195","que su hermano grita mucho*",0.0648148148148148,"ninas",0.0330188679245283
"196","que su hermano grita mucho y le gusta saltar",0.00462962962962963,"ninas",NA
"197","que su hermano grita mucho y todo lo que dice tiene que ver con pelotas",0.00462962962962963,"ninas",NA
"198","que su hermano grita muy fuerte diario",0.00462962962962963,"ninas",NA
"199","que su hermano grita o llora mucho*",NA,"ninas",0.00471698113207547
"200","que su hermano grita o llora todo el dia",0.00462962962962963,"ninas",NA
"201","que su hermano grita y llora mucho",0.00462962962962963,"ninas",NA
"202","que su hermano llora mucho",0.00462962962962963,"ninas",NA
"203","que su hermano llora mucho *",NA,"ninas",0.00943396226415094
"204","que su hermano no para de gritar",0.00462962962962963,"ninas",NA
"205","que su hermano rueda",0.00462962962962963,"ninas",NA
"206","que su hermano siempre esta gritando",0.00925925925925926,"ninas",NA
"207","que su hermano siempre esta gritando y saltando",NA,"ninas",0.00471698113207547
"208","que su hermano siempre o la mayoria de veces grita o llora",0.00462962962962963,"ninas",NA
"209","que su hermano tiene una cabeza redonda y siempre grita",0.00462962962962963,"ninas",NA
"210","que tiene muchos granos ***",NA,"ninas",0.00471698113207547
"211","que tu hermano cada vez que salta grita",0.00462962962962963,"ninas",NA
"212","que un nino llora y grita cuando no le hacen caso o algo asi",0.00462962962962963,"ninas",NA
"213","quiere decir que el hermano grita constantemente",NA,"ninas",0.00471698113207547
"214","quiere decir que su hermanito grita mucho en casa",NA,"ninas",0.00471698113207547
"215","quiere decir que su hermano grita mucho",NA,"ninas",0.00471698113207547
"216","qu su hermano grita mucho*",NA,"ninas",0.00471698113207547
"217","? qu tu hermano grita mucho*",NA,"ninas",0.00471698113207547
"218","si",0.00462962962962963,"ninas",NA
"219","si, porque canta",0.00462962962962963,"ninas",NA
"220","si, porque siempre chilla",0.00462962962962963,"ninas",NA
"221","si porque tal vez asi es y les guste decirle asi",0.00462962962962963,"ninas",NA
"222","si que es un bebe y que le meten un ladrillo por la boca para callarlo",0.00462962962962963,"ninas",NA
"223","su hermano es griton*",NA,"ninas",0.00943396226415094
"224","su hermano es muy travieso",0.00462962962962963,"ninas",NA
"225","su hermano es un nino muy griton",NA,"ninas",0.00471698113207547
"226","su hermano grita",0.00462962962962963,"ninas",NA
"227","su hermano grita mucho",0.00462962962962963,"ninas",0.00471698113207547
"228","su hermano grita mucho *",NA,"ninas",0.00471698113207547
"229","su hermano grita mucho*",NA,"ninas",0.00943396226415094
"230","sus hemanos gritan mucho",0.00462962962962963,"ninas",NA
"231","tu hermanito saltara y saltara y no tiene sentido",0.00462962962962963,"ninas",NA
"232","una pelota de gritos porque los bebes siempre lloran, gritan, eructan y muchas mas cosas",0.00462962962962963,"ninas",NA
"233","una persona que grita mucho",0.00462962962962963,"ninas",NA
"234","un hermanito chiquito es un bebe que llora por comida, leche o que le cambien el panal.",NA,"ninas",0.00471698113207547
"235",NA,0.00462962962962963,"ninas",0.00471698113207547
